label,region,island,side,reef,protection_status,phylum,class,functional_group,species,quantity
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,14
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,14
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,39
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,planktivores,Chromis multilineata,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,40
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,30
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,15
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,13
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,517
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,17
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,30
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,26
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,20
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,26
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,12
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,21
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,17
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,16
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,20
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,planktivores,Chromis multilineata,20
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,38
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis multilineata,65
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis scotti,20
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,11
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,15
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis scotti,15
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis scotti,14
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,18
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis scotti,14
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis scotti,20
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis scotti,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,12
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,12
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,planktivores,Chromis scotti,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis scotti,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,planktivores,Chromis scotti,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,13
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,13
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,planktivores,Chromis scotti,79
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,20
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,planktivores,Chromis scotti,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,planktivores,Chromis scotti,14
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,18
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,planktivores,Chromis scotti,40
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,planktivores,Chromis scotti,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,17
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,18
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,12
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,12
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,17
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,9
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,30
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,57
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,20
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,20
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,18
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,17
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,11
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,50
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,30
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,27
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Clepticus parrae,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Acanthurus chirurgus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Acanthurus chirurgus,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,4
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus glaucofraenum,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,44
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,270
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,25
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,100
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,200
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,14
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,130
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,43
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,35
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,500
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,26
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,200
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,450
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,30
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,9
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,23
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,16
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,150
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,100
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,13
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,50
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,21
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,11
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,7
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Coryphopterus personatus,18
